file,shots,input,counts
qft_9,1024,'001001110x',"{'001101011': 31, '001101001': 225, '001001001': 230, '001101101': 137, '001001101': 143, '001000101': 4, '001111001': 31, '001011001': 46, '001001111': 25, '001101111': 20, '001001000': 4, '001011101': 29, '001111101': 21, '001101100': 4, '001101000': 7, '001001011': 21, '001011100': 1, '001110101': 2, '001010101': 3, '001100001': 6, '001100101': 4, '001000001': 3, '001001110': 1, '001000111': 1, '001111011': 3, '001011011': 4, '001111111': 1, '001111100': 2, '001011111': 4, '001010011': 1, '001110001': 2, '001011000': 2, '001001100': 3, '001100111': 1, '001001010': 1, '001100000': 1}"
qft_9,1024,'001001111x',"{'001101010': 31, '001101000': 227, '001001000': 226, '001101100': 138, '001001100': 143, '001000100': 4, '001111000': 28, '001011000': 47, '001001110': 24, '001101110': 20, '001011100': 30, '001111100': 21, '001101001': 5, '001001001': 8, '001001010': 22, '001110100': 2, '001111101': 2, '001010100': 3, '001100000': 7, '001100100': 4, '001000000': 3, '001000110': 1, '001111010': 3, '001011010': 4, '001111110': 1, '001101101': 3, '001001101': 3, '001011110': 4, '001010010': 1, '001110000': 2, '001001111': 2, '001111001': 3, '001100110': 1, '001011001': 1}"
qft_9,1024,'001010000x',"{'001111000': 201, '001110000': 116, '001010000': 109, '001011000': 213, '001000000': 8, '001101000': 41, '001110100': 24, '001111100': 48, '001011100': 76, '001001000': 34, '001001100': 8, '001011010': 17, '001111010': 17, '001000100': 3, '001111101': 3, '001100100': 6, '001001001': 2, '001111110': 3, '001110110': 3, '001100010': 1, '001110010': 4, '001100000': 12, '001010100': 38, '001011001': 2, '001010010': 8, '001111001': 4, '001101001': 3, '001101100': 9, '001011110': 4, '001101010': 2, '001001010': 1, '001101110': 1, '001011101': 2, '001000001': 1}"
qft_9,1024,'001010001x',"{'001111001': 203, '001110001': 113, '001010001': 104, '001110000': 3, '001011001': 210, '001000001': 9, '001101001': 42, '001110101': 24, '001111101': 49, '001011101': 77, '001001001': 35, '001001101': 8, '001011011': 17, '001111011': 17, '001000101': 3, '001011100': 1, '001010000': 5, '001101000': 2, '001100101': 6, '001111111': 3, '001011000': 5, '001110111': 3, '001100011': 1, '001110011': 4, '001100001': 11, '001010101': 38, '001010011': 8, '001111100': 2, '001101101': 9, '001111000': 2, '001011111': 4, '001101011': 2, '001001011': 1, '001101111': 1, '001001000': 1, '001100000': 1}"
qft_9,1024,'001010010x',"{'001111010': 87, '001110011': 68, '001010011': 64, '001111011': 126, '001010010': 46, '001110000': 3, '001011011': 147, '001011010': 67, '001000011': 6, '001101001': 4, '001110110': 8, '001111110': 18, '001011110': 34, '001001011': 25, '001001110': 3, '001101010': 20, '001000110': 2, '001110111': 17, '001011111': 45, '001011001': 10, '001110010': 44, '001011100': 2, '001010000': 6, '001111111': 33, '001110001': 5, '001101000': 2, '001111101': 1, '001100111': 5, '001001010': 11, '001001111': 4, '001011000': 8, '001100011': 7, '001100010': 4, '001010110': 15, '001101011': 20, '001001101': 1, '001010111': 20, '001000001': 2, '001111100': 2, '001101111': 8, '001000111': 1, '001011101': 1, '001111000': 3, '001110101': 2, '001101110': 2, '001111001': 6, '001010101': 2, '001100001': 1, '001001000': 1, '001010001': 1, '001100110': 1, '001000010': 1, '001010100': 1, '001100000': 1}"
qft_9,1024,'001010011x',"{'001111010': 138, '001110010': 69, '001010010': 69, '001111011': 75, '001110000': 6, '001011011': 94, '001011010': 120, '001000011': 5, '001101000': 4, '001110110': 14, '001111110': 32, '001011110': 52, '001001010': 19, '001001110': 5, '001010011': 41, '001101010': 28, '001000110': 2, '001110111': 11, '001011111': 27, '001011000': 11, '001110011': 43, '001011100': 2, '001010000': 6, '001111111': 19, '001111100': 3, '001100111': 4, '001001011': 17, '001001111': 2, '001100011': 5, '001100010': 6, '001010110': 21, '001101011': 12, '001011001': 7, '001001101': 1, '001010111': 14, '001000001': 2, '001101111': 6, '001000111': 1, '001101110': 4, '001011101': 1, '001101001': 2, '001111000': 6, '001110101': 2, '001111001': 3, '001010101': 1, '001000010': 2, '001100110': 2, '001110001': 2, '001100001': 1, '001001000': 1, '001010001': 1, '001010100': 2, '001100000': 1}"
qft_9,1024,'001010100x',"{'001111010': 38, '001110110': 65, '001010110': 62, '001111110': 111, '001010010': 16, '001110000': 8, '001011110': 149, '001011100': 40, '001000110': 8, '001101000': 6, '001111101': 21, '001001110': 25, '001010011': 4, '001101010': 7, '001111100': 50, '001010100': 28, '001011101': 17, '001001101': 2, '001110111': 17, '001011111': 50, '001101100': 13, '001011000': 17, '001110100': 26, '001010000': 7, '001111111': 34, '001110010': 17, '001111011': 9, '001110101': 6, '001100111': 5, '001011010': 26, '001010101': 10, '001111001': 4, '001010001': 3, '001001010': 6, '001001111': 4, '001100110': 7, '001100010': 2, '001010111': 25, '001101110': 15, '001110011': 4, '001000000': 2, '001100100': 3, '001001100': 6, '001101111': 8, '001101101': 4, '001000111': 1, '001110001': 4, '001111000': 9, '001011011': 12, '001011001': 3, '001101011': 1, '001101001': 2, '001100000': 2, '001001000': 1, '001001001': 1, '001000100': 1}"
qft_9,1024,'001010101x',"{'001111011': 38, '001110110': 26, '001010110': 11, '001111111': 112, '001010011': 15, '001110000': 3, '001011111': 155, '001011100': 14, '001000110': 3, '001101001': 6, '001110111': 56, '001111101': 60, '001001110': 6, '001001111': 23, '001010111': 76, '001101011': 7, '001111100': 11, '001010101': 25, '001011101': 43, '001001101': 6, '001000111': 6, '001101101': 14, '001011001': 14, '001110100': 10, '001010000': 6, '001110011': 17, '001110101': 22, '001110001': 9, '001111110': 33, '001101000': 2, '001011110': 44, '001111010': 9, '001100111': 10, '001011010': 11, '001011011': 27, '001111001': 10, '001010001': 4, '001001010': 2, '001011000': 6, '001010010': 5, '001100010': 2, '001101111': 20, '001100110': 2, '001000001': 2, '001010100': 13, '001100101': 2, '001101110': 3, '001001011': 4, '001110010': 4, '001001100': 2, '001111000': 3, '001101100': 3, '001100100': 1, '001100001': 1, '001001000': 1, '001001001': 1, '001000101': 1, '001100000': 1, '001101010': 1}"
qft_9,1024,'001010110x',"{'001111011': 14, '001110101': 82, '001111001': 42, '001010101': 81, '001111101': 158, '001010001': 20, '001110000': 3, '001011101': 165, '001011100': 12, '001000101': 7, '001101001': 13, '001110111': 24, '001111111': 44, '001111010': 2, '001011111': 75, '001001101': 29, '001001111': 7, '001010011': 5, '001111100': 10, '001000111': 3, '001101101': 30, '001011001': 41, '001110100': 7, '001010000': 5, '001011110': 4, '001110010': 1, '001110001': 24, '001101000': 2, '001100111': 6, '001001001': 6, '001011000': 5, '001100101': 8, '001100001': 3, '001010111': 32, '001110011': 5, '001000001': 2, '001010110': 3, '001010100': 9, '001111110': 4, '001001100': 1, '001101111': 10, '001111000': 2, '001011011': 12, '001101011': 1, '001001011': 1, '001100100': 1, '001001000': 1, '001100000': 1, '001110110': 1}"
qft_9,1024,'001010111x',"{'001111010': 16, '001110100': 85, '001111001': 2, '001010100': 83, '001111100': 154, '001010001': 4, '001110000': 24, '001011100': 166, '001000100': 7, '001101000': 14, '001110110': 22, '001111110': 45, '001011110': 74, '001001100': 28, '001001110': 7, '001111000': 42, '001010010': 5, '001000110': 3, '001101100': 29, '001011000': 45, '001011101': 11, '001010000': 21, '001110010': 5, '001111101': 14, '001110001': 3, '001100110': 6, '001111111': 3, '001001000': 5, '001110111': 3, '001100100': 9, '001100000': 4, '001010110': 35, '001001101': 2, '001000000': 2, '001110101': 4, '001010101': 7, '001101001': 1, '001101110': 9, '001001001': 2, '001011010': 12, '001011111': 5, '001101010': 1, '001001010': 1, '001101101': 1, '001011001': 1, '001101111': 1, '001110011': 1}"
qft_9,1024,'001011000x',"{'001110100': 165, '001010100': 175, '001111100': 70, '001010010': 10, '001110000': 19, '001011000': 11, '001010110': 81, '001011100': 85, '001000100': 17, '001100100': 30, '001110110': 89, '001000110': 13, '001001101': 2, '001011110': 46, '001100110': 18, '001010000': 16, '001111110': 32, '001110010': 7, '001110111': 10, '001010111': 8, '001110101': 15, '001001100': 15, '001111111': 3, '001111010': 2, '001001110': 4, '001100000': 4, '001101100': 10, '001011101': 13, '001000000': 2, '001010101': 17, '001111011': 1, '001111101': 4, '001100111': 2, '001101110': 7, '001111000': 3, '001110001': 3, '001011111': 5, '001011010': 2, '001100101': 1, '001000101': 1, '001101111': 1, '001001010': 1, '001001000': 1, '001101101': 1, '001101000': 1, '001000111': 1}"
qft_9,1024,'001011001x',"{'001110101': 159, '001010101': 166, '001111101': 69, '001010011': 10, '001110000': 3, '001011001': 11, '001010110': 7, '001011101': 89, '001000101': 17, '001100101': 29, '001110111': 92, '001000111': 13, '001001101': 13, '001010100': 26, '001110110': 7, '001010111': 82, '001011110': 5, '001100111': 20, '001011111': 46, '001110100': 21, '001011100': 9, '001010000': 5, '001111111': 33, '001110011': 7, '001110001': 19, '001111100': 5, '001010001': 11, '001111011': 3, '001001111': 4, '001100001': 3, '001101101': 9, '001000001': 2, '001001100': 4, '001000110': 1, '001101111': 8, '001111001': 2, '001101100': 2, '001011011': 2, '001111000': 1, '001100100': 2, '001001011': 1, '001001001': 1, '001111110': 2, '001000100': 1, '001100000': 1, '001101001': 1}"
qft_9,1024,'001011010x',"{'001110111': 142, '001110101': 81, '001010101': 87, '001111101': 35, '001010011': 13, '001110000': 3, '001011010': 2, '001010111': 128, '001011101': 42, '001000101': 8, '001100110': 13, '001111111': 51, '001011111': 79, '001000111': 19, '001001111': 7, '001011110': 18, '001010100': 27, '001100111': 27, '001111110': 18, '001110110': 31, '001010110': 39, '001110100': 25, '001011100': 10, '001010000': 6, '001110011': 15, '001110001': 9, '001001101': 7, '001011001': 7, '001111100': 5, '001010001': 6, '001111011': 3, '001000110': 4, '001100101': 9, '001100010': 2, '001101101': 5, '001001110': 2, '001000001': 2, '001001100': 5, '001110010': 2, '001101111': 10, '001111001': 2, '001010010': 1, '001101110': 2, '001101100': 2, '001011011': 4, '001111000': 1, '001100100': 2, '001100001': 1, '001001011': 1, '001001010': 1, '001000100': 1, '001100000': 1, '001101011': 1}"
qft_9,1024,'001011011x',"{'001110110': 145, '001110100': 89, '001010100': 90, '001111100': 33, '001010010': 13, '001110000': 12, '001011010': 6, '001010110': 132, '001011100': 39, '001000100': 7, '001100110': 38, '001110101': 17, '001111110': 55, '001011110': 77, '001000111': 5, '001001110': 9, '001000110': 18, '001011101': 13, '001000101': 2, '001011111': 20, '001010000': 8, '001111111': 14, '001110011': 2, '001110111': 28, '001010111': 35, '001110010': 15, '001001101': 2, '001011000': 5, '001111010': 2, '001010001': 4, '001100100': 9, '001100010': 2, '001010101': 24, '001101100': 3, '001000000': 2, '001111011': 1, '001100111': 2, '001001100': 10, '001111101': 7, '001101101': 4, '001101111': 6, '001101110': 6, '001111000': 3, '001100101': 2, '001100000': 2, '001001010': 2, '001101010': 1, '001011001': 2, '001010011': 1}"
qft_9,1024,'001011100x',"{'001110011': 119, '001110010': 160, '001010010': 175, '001111010': 61, '001110000': 4, '001011010': 83, '001010011': 101, '001000010': 13, '001100010': 26, '001111011': 40, '001011011': 64, '001000110': 3, '001001011': 7, '001100011': 25, '001000011': 15, '001011110': 9, '001010000': 6, '001111111': 5, '001110001': 4, '001110111': 10, '001010111': 9, '001010110': 15, '001001010': 16, '001110110': 11, '001101010': 10, '001111110': 6, '001000001': 2, '001100111': 2, '001101110': 3, '001101011': 6, '001111000': 2, '001011111': 6, '001111001': 1, '001100001': 1, '001101111': 1, '001010001': 1, '001100000': 1, '001000111': 1}"
qft_9,1024,'001011101x',"{'001110011': 155, '001110010': 124, '001010010': 130, '001111010': 41, '001110000': 3, '001011010': 63, '001010011': 146, '001000010': 9, '001100011': 39, '001111011': 60, '001011011': 84, '001000110': 2, '001001011': 9, '001000011': 19, '001011110': 8, '001010000': 6, '001111111': 6, '001110001': 5, '001110111': 13, '001010111': 14, '001010110': 10, '001001010': 14, '001110110': 8, '001100010': 12, '001101010': 8, '001111110': 5, '001000001': 2, '001100111': 2, '001101110': 2, '001101011': 8, '001111000': 2, '001011111': 7, '001111001': 1, '001100001': 1, '001101111': 2, '001000111': 2, '001010001': 1, '001100000': 1}"
qft_9,1024,'001011110x',"{'001110001': 281, '001010001': 274, '001111001': 101, '001110000': 3, '001011001': 145, '001000001': 30, '001100001': 52, '001000101': 4, '001001001': 23, '001011011': 2, '001011101': 14, '001010000': 5, '001111101': 11, '001110101': 21, '001010101': 24, '001010011': 4, '001101001': 15, '001100101': 2, '001101101': 4, '001110011': 3, '001011111': 1, '001101011': 1, '001111000': 1, '001111011': 2, '001100000': 1}"
qft_9,1024,'001011111x',"{'001110000': 282, '001010000': 277, '001111000': 102, '001011000': 144, '001000000': 30, '001100000': 53, '001000100': 4, '001001000': 23, '001011010': 2, '001011100': 14, '001111100': 11, '001110100': 21, '001010100': 24, '001011001': 1, '001010010': 4, '001101000': 15, '001100100': 2, '001110001': 2, '001101100': 4, '001110010': 3, '001011110': 1, '001101010': 1, '001111010': 2, '001010001': 2}"
qft_9,1024,'001100000x',"{'001110000': 282, '001010000': 277, '001111000': 102, '001011000': 144, '001000000': 30, '001100000': 53, '001000100': 4, '001001000': 23, '001011010': 2, '001011100': 14, '001111100': 11, '001110100': 21, '001010100': 24, '001011001': 1, '001010010': 4, '001101000': 15, '001100100': 2, '001110001': 2, '001101100': 4, '001110010': 3, '001011110': 1, '001101010': 1, '001111010': 2, '001010001': 2}"
qft_9,1024,'001100001x',"{'001110001': 281, '001010001': 274, '001111001': 101, '001110000': 3, '001011001': 145, '001000001': 30, '001100001': 52, '001000101': 4, '001001001': 23, '001011011': 2, '001011101': 14, '001010000': 5, '001111101': 11, '001110101': 21, '001010101': 24, '001010011': 4, '001101001': 15, '001100101': 2, '001101101': 4, '001110011': 3, '001011111': 1, '001101011': 1, '001111000': 1, '001111011': 2, '001100000': 1}"
qft_9,1024,'001100010x',"{'001110011': 155, '001110010': 124, '001010010': 130, '001111010': 41, '001110000': 3, '001011010': 63, '001010011': 146, '001000010': 9, '001100011': 39, '001111011': 60, '001011011': 84, '001000110': 2, '001001011': 9, '001000011': 19, '001011110': 8, '001010000': 6, '001111111': 6, '001110001': 5, '001110111': 13, '001010111': 14, '001010110': 10, '001001010': 14, '001110110': 8, '001100010': 12, '001101010': 8, '001111110': 5, '001000001': 2, '001100111': 2, '001101110': 2, '001101011': 8, '001111000': 2, '001011111': 7, '001111001': 1, '001100001': 1, '001101111': 2, '001000111': 2, '001010001': 1, '001100000': 1}"
qft_9,1024,'001100011x',"{'001110011': 119, '001110010': 160, '001010010': 175, '001111010': 61, '001110000': 4, '001011010': 83, '001010011': 101, '001000010': 13, '001100010': 26, '001111011': 40, '001011011': 64, '001000110': 3, '001001011': 7, '001100011': 25, '001000011': 15, '001011110': 9, '001010000': 6, '001111111': 5, '001110001': 4, '001110111': 10, '001010111': 9, '001010110': 15, '001001010': 16, '001110110': 11, '001101010': 10, '001111110': 6, '001000001': 2, '001100111': 2, '001101110': 3, '001101011': 6, '001111000': 2, '001011111': 6, '001111001': 1, '001100001': 1, '001101111': 1, '001010001': 1, '001100000': 1, '001000111': 1}"
qft_9,1024,'001100100x',"{'001110110': 145, '001110100': 89, '001010100': 90, '001111100': 33, '001010010': 13, '001110000': 12, '001011010': 6, '001010110': 132, '001011100': 39, '001000100': 7, '001100110': 38, '001110101': 17, '001111110': 55, '001011110': 77, '001000111': 5, '001001110': 9, '001000110': 18, '001011101': 13, '001000101': 2, '001011111': 20, '001010000': 8, '001111111': 14, '001110011': 2, '001110111': 28, '001010111': 35, '001110010': 15, '001001101': 2, '001011000': 5, '001111010': 2, '001010001': 4, '001100100': 9, '001100010': 2, '001010101': 24, '001101100': 3, '001000000': 2, '001111011': 1, '001100111': 2, '001001100': 10, '001111101': 7, '001101101': 4, '001101111': 6, '001101110': 6, '001111000': 3, '001100101': 2, '001100000': 2, '001001010': 2, '001101010': 1, '001011001': 2, '001010011': 1}"
qft_9,1024,'001100101x',"{'001110111': 142, '001110101': 81, '001010101': 87, '001111101': 35, '001010011': 13, '001110000': 3, '001011010': 2, '001010111': 128, '001011101': 42, '001000101': 8, '001100110': 13, '001111111': 51, '001011111': 79, '001000111': 19, '001001111': 7, '001011110': 18, '001010100': 27, '001100111': 27, '001111110': 18, '001110110': 31, '001010110': 39, '001110100': 25, '001011100': 10, '001010000': 6, '001110011': 15, '001110001': 9, '001001101': 7, '001011001': 7, '001111100': 5, '001010001': 6, '001111011': 3, '001000110': 4, '001100101': 9, '001100010': 2, '001101101': 5, '001001110': 2, '001000001': 2, '001001100': 5, '001110010': 2, '001101111': 10, '001111001': 2, '001010010': 1, '001101110': 2, '001101100': 2, '001011011': 4, '001111000': 1, '001100100': 2, '001100001': 1, '001001011': 1, '001001010': 1, '001000100': 1, '001100000': 1, '001101011': 1}"
