file,shots,input,counts
qaoa_6,1024,'011100y',"{'110010': 22, '101010': 37, '000110': 32, '111011': 12, '000011': 27, '100100': 25, '010110': 31, '001110': 22, '000000': 14, '100000': 34, '101111': 29, '110101': 35, '111110': 25, '011011': 32, '000001': 31, '000010': 9, '110001': 27, '001000': 18, '000100': 14, '010001': 13, '110011': 40, '111100': 27, '011000': 29, '010000': 28, '011110': 15, '100001': 17, '011111': 37, '001100': 37, '101000': 6, '101101': 3, '111111': 21, '100111': 25, '101001': 29, '100101': 3, '111001': 25, '010101': 24, '111101': 12, '001101': 25, '110000': 10, '001010': 40, '110111': 10, '010010': 3, '010100': 3, '101110': 7, '011100': 5, '011101': 6, '010111': 5, '010011': 5, '011010': 2, '001111': 7, '101100': 2, '000101': 6, '101011': 2, '100110': 6, '111010': 3, '011001': 2, '100010': 2, '000111': 2, '001011': 2, '111000': 1, '110100': 1}"
qaoa_6,1024,'011101y',"{'101110': 14, '100110': 40, '001010': 59, '110110': 23, '001001': 26, '100001': 29, '011001': 34, '010010': 22, '011011': 16, '000010': 4, '100000': 53, '101001': 11, '110010': 10, '111001': 5, '011110': 44, '000100': 16, '000111': 13, '101101': 26, '110000': 40, '010111': 18, '110001': 25, '110111': 11, '011101': 17, '010011': 21, '000011': 10, '101100': 27, '011111': 55, '001111': 37, '100011': 19, '100111': 17, '001000': 10, '111110': 5, '100100': 15, '110101': 41, '010110': 6, '010100': 1, '011100': 17, '111000': 17, '100010': 17, '010000': 6, '101111': 2, '001100': 12, '011000': 14, '101000': 8, '001110': 28, '111101': 7, '000000': 2, '111011': 14, '010001': 12, '001101': 9, '111010': 1, '111100': 11, '000110': 11, '111111': 1, '110011': 7, '100101': 1, '001011': 1, '010101': 2, '011010': 2, '000101': 1, '101011': 1}"
qaoa_6,1024,'011110y',"{'101111': 44, '101010': 15, '001010': 6, '111001': 53, '000110': 54, '100100': 22, '011000': 15, '010000': 40, '011010': 34, '000010': 4, '100010': 38, '101101': 12, '110010': 10, '111010': 19, '011100': 38, '000101': 26, '001011': 20, '011011': 23, '110000': 40, '001000': 16, '010010': 15, '110001': 25, '010001': 26, '000011': 10, '101110': 30, '011101': 28, '011110': 20, '001111': 37, '100101': 32, '101100': 10, '111110': 5, '100110': 4, '110101': 8, '010110': 1, '101011': 22, '010100': 11, '100111': 12, '000111': 6, '010101': 11, '110111': 10, '001100': 12, '110100': 11, '010011': 19, '100001': 10, '100000': 4, '001110': 28, '100011': 23, '111101': 7, '011001': 2, '000000': 2, '111011': 8, '001101': 9, '001001': 2, '110110': 2, '111100': 11, '000100': 7, '111111': 1, '110011': 7, '011111': 4, '101000': 2, '111000': 1}"
qaoa_6,1024,'011111y',"{'110000': 64, '100110': 58, '001101': 12, '110111': 8, '001000': 10, '100101': 51, '011001': 50, '010010': 20, '011010': 54, '000010': 8, '100010': 27, '101011': 12, '110001': 45, '111100': 24, '011100': 29, '000011': 31, '000110': 13, '101110': 16, '001110': 59, '001010': 20, '001011': 14, '010111': 13, '111001': 18, '010011': 17, '101100': 18, '100011': 23, '011101': 24, '001111': 65, '011110': 14, '100111': 14, '011011': 14, '111111': 6, '110010': 13, '010100': 10, '101101': 19, '000100': 7, '110101': 15, '110100': 8, '000111': 10, '011000': 13, '101000': 8, '100001': 7, '100100': 9, '111110': 5, '000101': 1, '000000': 2, '111000': 12, '111011': 8, '111101': 8, '010001': 7, '011111': 1, '001100': 4, '101010': 1, '010101': 1, '000001': 1, '100000': 1, '010110': 2}"
qaoa_6,1024,'100000y',"{'110001': 6, '101010': 17, '110000': 4, '000100': 16, '111110': 64, '000001': 70, '100110': 20, '010110': 13, '010010': 18, '010111': 54, '000000': 31, '100010': 26, '101011': 44, '101001': 14, '110111': 16, '011100': 32, '101111': 13, '000101': 13, '011001': 16, '110010': 34, '000011': 14, '010100': 44, '110101': 6, '010011': 19, '101100': 20, '100011': 24, '011101': 21, '001101': 38, '101000': 49, '011111': 15, '011010': 11, '110110': 15, '111111': 37, '111011': 12, '101101': 17, '110011': 12, '101110': 3, '010101': 15, '111100': 9, '000111': 1, '111010': 8, '001100': 12, '001000': 18, '100000': 7, '001001': 19, '100100': 1, '100001': 1, '111101': 2, '011011': 4, '001010': 9, '000110': 9, '111001': 7, '001111': 2, '001110': 3, '100101': 8, '010000': 7, '000010': 2, '110100': 2}"
qaoa_6,1024,'100001y',"{'101111': 14, '101001': 18, '101110': 2, '001000': 55, '111010': 16, '000101': 16, '100001': 47, '011010': 18, '010010': 25, '011011': 13, '000000': 12, '100000': 35, '101011': 23, '101000': 3, '110101': 13, '111110': 25, '011110': 60, '000001': 31, '000011': 6, '101101': 31, '000110': 26, '110001': 1, '010100': 31, '110100': 24, '111011': 10, '011101': 17, '010011': 18, '101100': 22, '011111': 39, '001101': 14, '100011': 16, '000100': 10, '111111': 19, '100101': 16, '110111': 37, '010111': 2, '101010': 21, '110010': 15, '110011': 16, '011100': 17, '111101': 8, '010101': 14, '100010': 20, '010110': 15, '100100': 11, '000010': 8, '111100': 10, '001111': 4, '010000': 16, '111001': 16, '110000': 4, '110110': 2, '001100': 8, '001011': 35, '001010': 11, '010001': 2, '000111': 1, '111000': 2, '100111': 1, '001110': 1, '001001': 1}"
qaoa_6,1024,'100010y',"{'101111': 34, '101001': 23, '000111': 26, '111011': 49, '000100': 58, '100101': 1, '010111': 34, '010001': 39, '000000': 12, '100010': 39, '101101': 13, '110110': 22, '111110': 25, '011100': 27, '000001': 31, '000011': 6, '011010': 3, '110001': 1, '010010': 18, '110101': 16, '011001': 19, '101110': 40, '011101': 39, '011111': 20, '001101': 14, '101000': 34, '101100': 9, '111111': 19, '100111': 8, '100110': 19, '111000': 19, '010110': 19, '101010': 14, '110010': 15, '110011': 16, '011000': 7, '111101': 8, '010101': 11, '000010': 8, '111100': 10, '001111': 4, '000101': 4, '010000': 27, '000110': 9, '110000': 4, '101011': 8, '001000': 11, '111010': 1, '001100': 8, '010011': 16, '100001': 2, '100000': 12, '001010': 27, '100011': 22, '011110': 4, '001001': 19, '100100': 2, '011011': 3, '111001': 5, '110111': 7, '110100': 1, '010100': 1, '001011': 1, '001110': 1}"
qaoa_6,1024,'100011y',"{'110001': 25, '101010': 37, '000110': 8, '111011': 27, '000011': 27, '100100': 25, '010110': 31, '001111': 28, '000000': 14, '100001': 42, '101110': 25, '110111': 28, '111101': 26, '011011': 32, '000010': 32, '001000': 39, '000100': 38, '110010': 29, '010001': 32, '110011': 15, '111100': 27, '110000': 30, '011000': 29, '010000': 9, '011110': 36, '011111': 16, '001101': 26, '101000': 6, '101101': 3, '110101': 13, '111111': 21, '100111': 25, '101001': 29, '100101': 3, '111001': 13, '110110': 4, '010101': 24, '001110': 20, '000101': 6, '000001': 8, '010010': 3, '101111': 11, '010100': 3, '100000': 9, '001010': 15, '011100': 5, '001100': 17, '111110': 11, '001001': 4, '011101': 6, '010111': 5, '010011': 5, '011010': 2, '101100': 2, '101011': 2, '100110': 6, '011001': 2, '100010': 2, '000111': 2, '001011': 2, '111000': 1, '110100': 1}"
qaoa_6,1024,'100100y',"{'110001': 12, '101000': 46, '110000': 1, '001000': 50, '111010': 32, '000101': 38, '100011': 66, '011000': 12, '010010': 25, '011010': 16, '000001': 41, '100001': 11, '101010': 25, '110111': 39, '111110': 37, '011100': 77, '000011': 5, '101111': 4, '110011': 6, '000111': 12, '101110': 5, '010101': 31, '110110': 49, '111011': 18, '010100': 3, '011111': 22, '001010': 3, '100101': 14, '101001': 6, '000100': 18, '011110': 6, '111111': 11, '100100': 17, '100110': 7, '010111': 27, '101101': 25, '110101': 5, '011011': 18, '111100': 7, '100111': 5, '000010': 4, '001101': 9, '100010': 6, '011101': 6, '110010': 5, '010011': 10, '111000': 3, '001001': 48, '010110': 10, '101011': 7, '100000': 13, '001011': 8, '011001': 5, '000000': 5, '001110': 10, '001111': 1, '110100': 4, '111101': 3, '101100': 8, '001100': 4, '010000': 2, '111001': 1}"
qaoa_6,1024,'100101y',"{'101100': 8, '100101': 46, '001001': 32, '110111': 39, '001000': 48, '100011': 39, '011011': 37, '010101': 25, '000001': 9, '100001': 50, '101000': 29, '110011': 20, '111100': 26, '011110': 61, '000011': 32, '000101': 5, '101010': 33, '011100': 37, '110001': 9, '010111': 30, '110010': 38, '111001': 8, '011111': 17, '001101': 42, '100100': 32, '100111': 9, '000110': 9, '111111': 11, '110110': 23, '011010': 32, '101111': 5, '111010': 7, '001110': 9, '010000': 9, '110000': 2, '110100': 6, '010110': 11, '001010': 22, '000010': 2, '011000': 14, '100000': 9, '000000': 5, '001100': 17, '010010': 3, '110101': 12, '001111': 1, '111000': 5, '010011': 3, '111110': 10, '001011': 5, '100010': 6, '111101': 1, '011101': 3, '101001': 9, '011001': 2, '101101': 3, '000111': 1, '010001': 2, '100110': 2, '010100': 1, '111011': 1}"
qaoa_6,1024,'100110y',"{'101110': 27, '101000': 52, '001000': 26, '111010': 16, '000101': 14, '100110': 44, '011000': 40, '010010': 11, '000001': 30, '100010': 14, '101010': 29, '110011': 54, '111101': 14, '011011': 8, '000010': 20, '001010': 15, '011001': 44, '000110': 10, '001001': 7, '100011': 23, '011010': 12, '110000': 14, '010101': 30, '111011': 19, '011100': 24, '011110': 18, '001110': 4, '100111': 35, '000100': 16, '011101': 9, '111111': 6, '110110': 11, '010111': 37, '101111': 9, '101101': 9, '110001': 5, '001111': 18, '010000': 12, '111000': 9, '101100': 7, '110111': 13, '000011': 1, '010100': 7, '001011': 14, '110101': 7, '001100': 53, '100001': 11, '101001': 2, '100000': 5, '100101': 5, '111110': 32, '000000': 2, '111001': 4, '001101': 3, '111100': 4, '010011': 6, '010001': 14, '100100': 2, '110010': 2, '000111': 10, '110100': 9, '101011': 5, '011111': 7, '010110': 4}"
qaoa_6,1024,'100111y',"{'110011': 29, '100111': 20, '110010': 8, '001000': 47, '111000': 31, '000111': 33, '100010': 28, '011001': 37, '001110': 22, '000010': 3, '100001': 53, '101100': 14, '110101': 36, '111010': 19, '011110': 63, '000101': 25, '000110': 12, '001001': 23, '011101': 25, '010011': 16, '110001': 25, '011100': 7, '010000': 15, '000011': 10, '101111': 17, '001011': 20, '100110': 37, '011111': 15, '101010': 6, '111110': 9, '100100': 16, '110111': 36, '010001': 8, '011000': 12, '101000': 19, '110100': 24, '011011': 14, '111001': 16, '010111': 13, '001100': 33, '101110': 6, '110000': 7, '110110': 12, '010101': 12, '001010': 42, '100000': 7, '011010': 3, '000000': 2, '001111': 4, '001101': 3, '111100': 11, '111011': 3, '000100': 4, '010010': 1, '111111': 1, '100011': 3, '101001': 1, '111101': 3, '010100': 1, '100101': 1, '000001': 1}"
qaoa_6,1024,'101000y',"{'110001': 12, '101011': 45, '110000': 1, '000101': 36, '111011': 48, '000100': 55, '100111': 24, '010101': 11, '010010': 5, '010110': 35, '000001': 41, '100010': 28, '101100': 49, '110111': 23, '111110': 37, '011011': 9, '000011': 5, '101111': 21, '011000': 26, '011010': 11, '110011': 6, '010011': 55, '110110': 41, '011100': 16, '100011': 18, '011101': 27, '001001': 41, '101001': 36, '011110': 10, '011001': 6, '111111': 11, '111010': 25, '010100': 29, '101110': 5, '111100': 7, '101010': 7, '000010': 4, '001101': 9, '110010': 5, '000111': 7, '001000': 22, '100000': 4, '100101': 4, '001011': 8, '000000': 5, '010001': 7, '010111': 6, '001110': 10, '111001': 5, '101000': 6, '100001': 3, '101101': 4, '001111': 1, '000110': 7, '100100': 3, '110100': 4, '111000': 5, '100110': 8, '010000': 12, '011111': 5, '111101': 3, '001100': 4, '001010': 1}"
qaoa_6,1024,'101001y',"{'101110': 15, '101000': 14, '001000': 18, '111010': 10, '000101': 10, '100100': 31, '011001': 11, '010011': 18, '011010': 41, '000001': 30, '100001': 28, '101011': 35, '110011': 54, '111101': 14, '011100': 10, '000010': 20, '001001': 18, '011011': 42, '000110': 16, '110000': 14, '010101': 5, '111011': 25, '101101': 12, '010100': 32, '011101': 19, '100010': 18, '011110': 24, '001110': 4, '100101': 45, '011111': 15, '101001': 33, '000100': 20, '111111': 6, '110110': 15, '011000': 4, '101111': 4, '101100': 15, '110001': 5, '010110': 32, '100110': 8, '001111': 18, '010000': 5, '111000': 11, '000111': 12, '010111': 9, '000011': 1, '001011': 11, '110111': 7, '001100': 53, '100000': 7, '111110': 32, '000000': 2, '111001': 8, '100111': 6, '010001': 10, '001010': 7, '001101': 3, '110101': 4, '111100': 4, '100011': 5, '110010': 2, '110100': 8, '010010': 6, '101010': 3}"
qaoa_6,1024,'101010y',"{'101111': 12, '101010': 14, '101110': 43, '000110': 11, '111011': 45, '000100': 40, '100111': 37, '010110': 37, '010001': 33, '000001': 9, '100100': 17, '101100': 27, '110011': 20, '111100': 26, '011001': 43, '000011': 32, '000111': 13, '011000': 36, '100101': 4, '110001': 9, '000101': 39, '010011': 30, '110010': 38, '100110': 31, '011100': 7, '001101': 42, '101001': 35, '011111': 11, '101011': 40, '011011': 12, '111111': 11, '101000': 2, '111001': 13, '011110': 3, '010101': 13, '010100': 34, '001110': 9, '010000': 16, '111010': 24, '110000': 2, '110101': 4, '010010': 5, '001001': 7, '000010': 2, '101101': 5, '001010': 7, '100011': 6, '100000': 6, '000000': 5, '001100': 17, '111000': 6, '100001': 1, '001111': 1, '111110': 10, '110100': 4, '011010': 3, '110110': 5, '001000': 2, '111101': 1, '010111': 3, '001011': 3, '011101': 1}"
qaoa_6,1024,'101011y',"{'110011': 29, '101101': 34, '110010': 8, '000111': 18, '111001': 32, '000110': 42, '100101': 30, '010100': 15, '001110': 22, '010110': 13, '000010': 3, '100001': 14, '101110': 48, '110101': 22, '111011': 40, '011011': 21, '000100': 46, '001001': 31, '011010': 37, '100011': 22, '010001': 48, '110100': 36, '110001': 25, '000011': 10, '011100': 19, '011111': 23, '001011': 38, '101001': 16, '011110': 6, '111110': 9, '100111': 14, '101011': 15, '111000': 14, '010010': 23, '011000': 17, '001100': 33, '110000': 7, '010011': 6, '010000': 9, '110110': 17, '000101': 11, '101100': 2, '100000': 13, '100100': 9, '011101': 3, '000000': 2, '001010': 19, '111010': 14, '001111': 4, '001101': 3, '100110': 5, '111100': 11, '111111': 1, '110111': 2, '101111': 5, '010101': 1, '111101': 3, '000001': 1, '001000': 1, '100010': 1, '011001': 1}"
qaoa_6,1024,'101100y',"{'110000': 7, '101001': 43, '001000': 14, '111010': 31, '000101': 38, '100100': 34, '010111': 9, '010011': 27, '011000': 37, '000001': 38, '100011': 40, '101010': 24, '110011': 56, '111110': 33, '011011': 36, '000011': 13, '101110': 17, '001001': 36, '110010': 9, '000111': 5, '010101': 33, '101111': 1, '111100': 15, '011010': 11, '101011': 7, '011100': 41, '011110': 16, '001100': 56, '100111': 35, '111111': 11, '110110': 23, '010110': 31, '110001': 11, '101100': 26, '010100': 5, '100110': 7, '000010': 7, '101101': 3, '001110': 16, '000100': 10, '111000': 2, '101000': 8, '100010': 2, '100001': 9, '001101': 8, '000000': 5, '011001': 6, '111001': 1, '001011': 4, '110100': 4, '110111': 10, '111011': 12, '001111': 4, '100101': 7, '111101': 7, '010001': 7, '011101': 3, '011111': 3, '010010': 4, '001010': 1, '100000': 2, '010000': 1, '110101': 1, '000110': 1}"
qaoa_6,1024,'101101y',"{'101110': 16, '100101': 46, '001001': 67, '110110': 50, '100011': 42, '011010': 34, '010011': 29, '011011': 37, '000001': 4, '100001': 51, '101001': 7, '110011': 54, '111000': 25, '011110': 61, '000111': 27, '101101': 8, '001010': 22, '011100': 38, '011101': 12, '110000': 3, '010111': 11, '000110': 5, '110111': 10, '010101': 15, '000010': 2, '101010': 17, '001101': 8, '100100': 35, '100111': 4, '001000': 7, '111111': 11, '110101': 15, '101100': 29, '110010': 12, '001111': 4, '010001': 17, '101111': 2, '010100': 6, '001011': 3, '000100': 5, '001100': 60, '011000': 8, '011001': 6, '101000': 7, '100000': 4, '100010': 4, '001110': 10, '000000': 5, '111010': 8, '110001': 8, '010000': 1, '111100': 4, '111101': 2, '111011': 5, '100110': 5, '000101': 6, '000011': 3, '110100': 3, '101011': 5, '011111': 5, '010110': 6, '111110': 4, '010010': 2, '111001': 2}"
qaoa_6,1024,'101110y',"{'101110': 48, '101000': 8, '001011': 29, '111001': 18, '000110': 26, '100110': 39, '011000': 39, '010001': 37, '000001': 4, '100010': 14, '101100': 32, '110011': 54, '111010': 55, '011100': 49, '000101': 55, '011001': 39, '100011': 32, '110000': 3, '001001': 14, '010011': 34, '000010': 2, '011110': 20, '001101': 8, '100111': 39, '101011': 7, '011010': 5, '011101': 6, '111111': 11, '110100': 22, '010111': 6, '101001': 27, '110010': 12, '010110': 17, '001111': 4, '010000': 7, '111000': 4, '000111': 8, '101111': 3, '110111': 4, '110110': 4, '000100': 6, '001100': 60, '010100': 11, '010101': 8, '100001': 11, '001110': 10, '000000': 5, '001010': 2, '110001': 8, '110101': 5, '010010': 4, '111100': 4, '111101': 2, '111011': 6, '101010': 6, '100100': 7, '000011': 3, '100101': 3, '011011': 3, '001000': 2, '011111': 3, '101101': 4, '111110': 4, '100000': 2}"
qaoa_6,1024,'101111y',"{'110001': 48, '100111': 18, '001010': 9, '111000': 23, '000111': 26, '100101': 45, '011001': 50, '001110': 35, '000001': 5, '100011': 16, '101100': 11, '100110': 51, '110011': 72, '111100': 24, '011010': 58, '000011': 31, '000101': 22, '001011': 26, '110010': 10, '001001': 24, '010011': 11, '111010': 26, '010001': 14, '000010': 4, '101110': 14, '011011': 16, '100100': 18, '011110': 13, '001100': 74, '011111': 12, '101011': 9, '011101': 1, '111111': 6, '110101': 11, '011100': 16, '101000': 18, '010111': 9, '011000': 15, '100001': 13, '001101': 16, '110110': 15, '010100': 17, '010000': 7, '110100': 15, '000110': 9, '101111': 7, '100000': 6, '111110': 7, '000000': 2, '111001': 8, '111101': 6, '001000': 2, '001111': 1, '101001': 1, '010101': 1}"
qaoa_6,1024,'110000y',"{'110010': 37, '101010': 38, '000011': 66, '111100': 49, '101000': 23, '010101': 36, '001110': 4, '010110': 35, '000000': 21, '100001': 21, '101110': 17, '111001': 19, '111110': 12, '011010': 11, '000001': 23, '000010': 19, '000101': 16, '010111': 26, '000100': 9, '100010': 16, '110011': 11, '010010': 13, '110110': 11, '111101': 25, '010000': 10, '011100': 5, '011111': 16, '001010': 19, '101001': 38, '101011': 23, '011000': 5, '111000': 6, '011110': 18, '011001': 4, '111111': 32, '111011': 12, '010001': 14, '110111': 11, '110101': 24, '010100': 18, '001100': 14, '110000': 11, '000110': 21, '101111': 11, '101100': 3, '100000': 8, '001000': 12, '100101': 4, '011011': 12, '001001': 18, '001101': 29, '000111': 7, '101101': 6, '111010': 6, '110100': 5, '001111': 7, '100100': 3, '011101': 13, '100110': 5, '100011': 7, '100111': 4, '001011': 1, '010011': 4}"
qaoa_6,1024,'110001y',"{'101110': 17, '100111': 5, '001001': 8, '111010': 15, '000101': 11, '100011': 47, '011001': 14, '010010': 33, '011100': 48, '000001': 5, '100000': 48, '101001': 27, '110101': 41, '111100': 25, '011110': 32, '000011': 32, '001010': 51, '000110': 17, '110000': 11, '001000': 15, '101101': 37, '010110': 32, '110100': 14, '111011': 18, '010011': 6, '000010': 17, '101100': 10, '011111': 50, '001110': 6, '011010': 9, '000100': 17, '111111': 6, '100101': 9, '110110': 9, '010101': 3, '010100': 7, '101000': 26, '110001': 7, '110010': 11, '010111': 18, '100110': 14, '001111': 14, '010000': 7, '111000': 7, '000111': 9, '101011': 7, '101111': 4, '011101': 11, '110111': 8, '001101': 6, '001011': 23, '100001': 19, '111110': 7, '001100': 5, '000000': 2, '111001': 9, '110011': 8, '111101': 20, '100010': 10, '010001': 13, '011000': 4, '101010': 1, '011011': 1, '100100': 1}"
qaoa_6,1024,'110010y',"{'101111': 43, '101011': 25, '000111': 17, '111001': 33, '000110': 50, '100100': 9, '010101': 34, '010001': 18, '000001': 5, '100010': 44, '101100': 35, '101010': 36, '110110': 20, '111100': 25, '011101': 53, '000011': 32, '011011': 10, '110000': 11, '010011': 40, '110100': 7, '111011': 17, '011010': 14, '010010': 7, '000010': 17, '101101': 8, '011110': 19, '001110': 6, '101001': 4, '011100': 7, '000101': 7, '000100': 15, '111111': 6, '100110': 10, '100101': 16, '111000': 14, '100001': 16, '110101': 7, '110001': 7, '110010': 11, '011000': 4, '010100': 19, '010111': 6, '001111': 14, '010000': 37, '101110': 20, '101000': 7, '110111': 14, '001000': 22, '001101': 6, '100000': 5, '001010': 10, '111110': 7, '001100': 5, '000000': 2, '001001': 17, '110011': 8, '011001': 8, '111101': 20, '111010': 9, '001011': 13, '010110': 5, '100011': 4, '011111': 7}"
qaoa_6,1024,'110011y',"{'110000': 55, '101000': 33, '001010': 40, '111001': 30, '000110': 40, '100100': 14, '010111': 28, '010010': 14, '011000': 18, '000001': 9, '100010': 22, '101011': 18, '110011': 16, '111101': 36, '011100': 43, '000010': 41, '101111': 9, '011011': 17, '001001': 1, '010100': 25, '110001': 23, '111100': 17, '011010': 20, '010011': 24, '101100': 27, '100011': 30, '011110': 7, '001111': 52, '100110': 19, '011111': 15, '000011': 11, '011101': 14, '111110': 15, '100111': 17, '100101': 20, '110101': 26, '101101': 12, '101001': 12, '011001': 17, '010110': 8, '101110': 10, '101010': 10, '111000': 3, '001100': 20, '000100': 4, '010101': 10, '000101': 2, '100000': 7, '001110': 30, '100001': 5, '000000': 2, '110111': 3, '001011': 1, '111111': 1, '000111': 1, '001000': 2, '010001': 8, '110010': 3, '010000': 2, '111011': 3, '111010': 2}"
qaoa_6,1024,'110100y',"{'110100': 32, '101010': 47, '000111': 8, '111010': 38, '000101': 45, '100011': 21, '010110': 3, '001101': 9, '010111': 19, '000001': 14, '100001': 48, '101101': 11, '110111': 41, '111100': 25, '011110': 58, '000011': 32, '001000': 51, '011100': 20, '000110': 17, '110011': 19, '010010': 13, '110101': 33, '111011': 8, '011011': 9, '010000': 15, '101111': 16, '011111': 20, '001010': 30, '100110': 11, '101011': 6, '000100': 7, '111111': 6, '100101': 10, '101000': 18, '111000': 9, '010001': 9, '010101': 31, '110010': 4, '110110': 7, '011001': 16, '001011': 34, '101110': 7, '110001': 5, '011000': 1, '111001': 11, '010100': 12, '101100': 4, '100000': 11, '001001': 10, '111110': 18, '000000': 2, '011010': 7, '111101': 9, '010011': 6, '001111': 2, '100100': 7, '110000': 5, '000010': 8, '100010': 7, '011101': 3, '001100': 12, '001110': 3, '100111': 3, '101001': 1}"
qaoa_6,1024,'110101y',"{'101100': 5, '100110': 37, '001011': 38, '110101': 41, '001010': 54, '100011': 39, '011010': 42, '010111': 54, '000001': 4, '100001': 51, '101000': 50, '100101': 43, '110011': 24, '111011': 2, '011110': 58, '000011': 29, '000110': 4, '101011': 8, '011100': 37, '011101': 13, '110000': 13, '110010': 14, '110111': 11, '101010': 9, '000010': 2, '001110': 12, '100111': 5, '001000': 6, '111111': 11, '110100': 26, '101110': 5, '110001': 24, '011011': 8, '111001': 4, '011001': 28, '000101': 6, '101001': 5, '111000': 4, '001111': 15, '010001': 6, '000111': 5, '001001': 10, '011000': 8, '100000': 6, '001101': 26, '100010': 8, '100100': 4, '000000': 5, '001100': 21, '111100': 22, '010010': 9, '010011': 1, '110110': 7, '111010': 7, '111101': 5, '010101': 6, '011111': 9, '101101': 5, '000100': 2, '010110': 5, '010100': 2, '010000': 1, '111110': 3}"
qaoa_6,1024,'110110y',"{'101111': 15, '101000': 5, '001001': 6, '111001': 13, '000110': 11, '100100': 35, '011000': 38, '010010': 7, '000001': 7, '100001': 15, '101010': 59, '110011': 15, '111100': 26, '011011': 43, '000011': 31, '101110': 25, '001010': 22, '000111': 25, '100011': 23, '110000': 10, '001000': 17, '010101': 59, '110001': 40, '111011': 15, '011010': 15, '000010': 13, '011100': 24, '011111': 17, '001110': 43, '100111': 40, '000100': 16, '011110': 11, '111110': 15, '100110': 9, '110101': 16, '110010': 9, '011001': 11, '100101': 11, '001111': 11, '100010': 6, '010000': 14, '111000': 15, '011101': 6, '101100': 8, '010110': 7, '110100': 9, '110111': 11, '001011': 13, '010100': 5, '100000': 9, '101001': 12, '000000': 2, '010001': 16, '001100': 16, '111101': 16, '110110': 5, '101101': 4, '010011': 6, '001101': 7, '010111': 4, '111010': 3, '111111': 1, '000101': 3, '101011': 3}"
qaoa_6,1024,'110111y',"{'110000': 14, '100101': 16, '001010': 76, '110110': 15, '001001': 11, '100011': 45, '011010': 15, '010011': 18, '011011': 37, '000001': 4, '100001': 17, '101000': 20, '110100': 14, '111000': 42, '011100': 57, '000111': 47, '101111': 8, '100010': 29, '110001': 50, '010111': 24, '101110': 1, '010101': 11, '000011': 7, '101010': 14, '011101': 31, '011110': 13, '001110': 55, '100100': 38, '011111': 15, '100111': 7, '110011': 14, '111111': 6, '110101': 50, '010110': 1, '101100': 17, '100110': 32, '011001': 19, '101101': 14, '001111': 13, '000100': 4, '011000': 14, '001011': 14, '100000': 7, '111110': 6, '010100': 1, '000000': 2, '001100': 13, '111001': 8, '111011': 5, '111100': 8, '111010': 1, '000110': 6, '000101': 2, '010010': 12, '001101': 1, '010000': 2, '001000': 1}"
qaoa_6,1024,'111000y',"{'110101': 15, '101100': 25, '110100': 7, '000110': 25, '111011': 46, '000100': 47, '101000': 12, '010100': 20, '001101': 9, '010110': 40, '000001': 14, '100001': 15, '101110': 37, '111000': 40, '111100': 25, '011010': 18, '000011': 32, '000111': 50, '010111': 9, '100010': 18, '110110': 45, '110011': 19, '010001': 43, '010000': 13, '101111': 14, '011100': 11, '011111': 22, '001001': 42, '101001': 37, '011001': 5, '011110': 11, '111111': 6, '101011': 17, '111001': 17, '010011': 19, '110010': 4, '101101': 10, '110111': 4, '010010': 5, '001010': 20, '011101': 14, '000101': 8, '110001': 5, '111010': 5, '011000': 8, '100000': 13, '001000': 7, '100101': 10, '111110': 18, '011011': 3, '000000': 2, '111101': 9, '001111': 2, '001011': 3, '110000': 5, '000010': 8, '100011': 7, '100111': 7, '100110': 5, '001100': 12, '001110': 3, '010101': 1, '101010': 1}"
qaoa_6,1024,'111001y',"{'101111': 13, '100111': 45, '101110': 11, '001001': 5, '111001': 22, '000110': 30, '100100': 33, '011000': 40, '010011': 18, '000001': 7, '100001': 28, '101001': 59, '110011': 15, '111100': 26, '011100': 16, '000011': 31, '001010': 10, '011011': 42, '110000': 10, '001000': 16, '010110': 58, '110001': 40, '111011': 17, '000010': 13, '011101': 8, '011111': 22, '001110': 43, '000100': 17, '011110': 22, '111110': 15, '100101': 13, '110110': 7, '101100': 15, '110010': 9, '011001': 14, '101101': 7, '010111': 4, '001111': 11, '010000': 12, '000111': 9, '100110': 9, '110100': 14, '111000': 7, '001011': 23, '110101': 7, '010101': 7, '110111': 7, '100000': 13, '000000': 2, '001100': 16, '011010': 9, '111101': 16, '111010': 6, '101000': 7, '010100': 2, '001101': 7, '010001': 3, '100011': 7, '100010': 10, '101011': 5, '111111': 1, '010010': 6, '101010': 4, '000101': 3}"
